U1	I
42.71	24.01
42.73	23.69
42.75	23.68
42.78	23.30
42.80	23.25
42.83	22.82
42.85	22.79
42.88	22.41
42.90	22.36
42.93	22.02
42.95	22.00
42.97	21.61
43.00	21.60
43.02	21.14
43.05	21.02
43.07	20.62
43.10	20.53
43.12	20.13
43.15	19.99
43.17	19.54
43.19	19.43
43.22	19.11
43.24	19.02
43.27	18.66
43.29	18.46
43.32	18.14
43.34	17.98
43.36	17.73
43.39	17.58
43.41	17.25
43.44	16.99
43.46	16.70
43.49	16.48
43.51	16.27
43.54	16.05
43.56	15.80
43.58	15.56
43.61	15.35
43.63	15.15
43.66	15.04
43.68	14.85
43.71	14.71
43.73	14.43
43.76	14.28
43.78	14.06
43.80	14.00
43.83	13.76
43.85	13.68
43.88	13.37
43.90	13.33
43.93	13.12
43.95	13.16
43.98	12.94
44.00	12.98
44.02	12.72
44.05	12.81
44.07	12.59
44.10	12.66
44.12	12.42
44.15	12.46
44.17	12.20
44.20	12.31
44.22	12.09
44.24	12.24
44.27	12.00
44.29	12.13
44.32	11.93
44.34	12.08
44.37	11.87
44.39	12.08
44.41	11.92
44.44	12.13
44.46	11.94
44.49	12.15
44.51	12.00
44.54	12.23
44.56	12.09
44.59	12.29
44.61	12.16
44.63	12.43
44.66	12.36
44.68	12.54
44.71	12.42
44.73	12.59
44.76	12.56
44.78	12.84
44.81	12.80
44.83	12.98
44.85	13.03
44.88	13.31
44.90	13.42
44.93	13.67
44.95	13.69
44.98	13.86
45.00	13.95
45.03	14.12
45.05	14.25
45.07	14.46
45.10	14.58
45.12	14.78
45.15	14.96
45.17	15.16
45.20	15.44
45.22	15.67
45.25	15.94
45.27	16.09
45.29	16.32
45.32	16.50
45.34	16.82
45.37	16.98
45.39	17.28
45.42	17.31
45.44	17.62
45.47	17.76
45.49	18.18
45.51	18.35
45.54	18.78
45.56	18.84
45.59	19.29
45.61	19.45
45.64	19.98
45.66	20.08
45.68	20.48
45.71	20.50
45.73	20.96
45.76	21.07
45.78	21.57
45.81	21.57
45.83	22.03
45.86	22.16
45.88	22.73
45.90	22.90
45.93	23.42
45.95	23.49
45.98	24.04
46.00	24.19
46.03	24.65
46.05	24.72
46.08	25.20
46.10	25.29
46.12	25.82
46.15	25.94
46.17	26.46
46.20	26.68
46.22	27.17
46.25	27.36
46.27	27.88
46.30	28.07
46.32	28.62
46.34	28.83
46.37	29.22
46.39	29.38
46.42	29.77
46.44	29.98
46.47	30.39
46.49	30.56
46.52	30.88
46.54	31.07
46.56	31.47
46.59	31.77
46.61	32.11
46.64	32.31
46.66	32.60
46.69	32.82
46.71	33.13
46.73	33.38
46.76	33.57
46.78	33.78
46.81	33.98
46.83	34.14
46.86	34.31
46.88	34.54
46.91	34.71
46.93	34.94
46.95	35.03
46.98	35.21
47.00	35.31
47.03	35.53
47.05	35.62
47.08	35.78
47.10	35.69
47.13	35.84
47.15	35.77
47.17	35.98
47.20	35.92
47.22	36.05
47.25	35.90
47.27	36.02
47.30	35.88
47.32	36.02
47.35	35.83
47.37	35.86
47.39	35.63
47.42	35.73
47.44	35.52
47.47	35.61
47.49	35.33
47.52	35.34
47.54	35.05
47.57	35.01
47.59	34.66
47.61	34.65
47.64	34.26
47.66	34.29
47.69	33.87
47.71	33.84
47.74	33.44
47.76	33.44
47.78	33.08
47.81	33.06
47.83	32.60
47.86	32.55
47.88	32.13
47.91	32.05
47.93	31.51
47.96	31.36
47.98	30.91
48.00	30.79
48.03	30.32
48.05	30.14
48.08	29.67
48.10	29.51
48.13	29.11
48.15	28.95
48.18	28.56
48.20	28.33
48.22	27.88
48.25	27.65
48.27	27.29
48.30	27.01
48.32	26.58
48.35	26.20
48.37	25.78
48.40	25.50
48.42	25.16
48.44	24.88
48.47	24.55
48.49	24.21
48.52	23.97
48.54	23.71
48.57	23.51
48.59	23.25
48.62	22.99
48.64	22.63
48.66	22.37
48.69	21.98
48.71	21.81
48.74	21.45
48.76	21.28
48.79	20.90
48.81	20.83
48.84	20.61
48.86	20.50
48.88	20.20
48.91	20.13
48.93	19.85
48.96	19.81
48.98	19.50
49.01	19.38
49.03	19.17
49.05	19.19
49.08	18.98
49.10	18.99
49.13	18.76
49.15	18.78
49.18	18.61
49.20	18.68
49.23	18.47
49.25	18.57
49.27	18.33
49.30	18.45
49.32	18.28
49.35	18.45
49.37	18.28
49.40	18.44
49.42	18.23
49.45	18.42
49.47	18.30
49.49	18.51
49.52	18.37
49.54	18.59
49.57	18.46
49.59	18.70
49.62	18.55
49.64	18.79
49.67	18.71
49.69	18.99
49.71	18.93
49.74	19.23
49.76	19.16
49.79	19.49
49.81	19.50
49.84	19.77
49.86	19.75
49.89	20.07
49.91	20.10
49.93	20.39
49.96	20.42
49.98	20.70
50.01	20.81
50.03	21.20
50.06	21.30
50.08	21.59
50.10	21.77
50.13	22.13
50.15	22.34
50.18	22.72
50.20	22.84
50.23	23.11
50.25	23.31
50.28	23.61
50.30	23.83
50.32	24.13
50.35	24.38
50.37	24.69
50.40	24.99
50.42	25.33
50.45	25.73
50.47	26.08
50.50	26.48
50.52	26.69
50.54	27.05
50.57	27.32
50.59	27.77
50.62	28.03
50.64	28.48
50.67	28.63
50.69	29.12
50.72	29.41
50.74	30.00
50.76	30.28
50.79	30.82
50.81	31.00
50.84	31.61
50.86	31.91
50.89	32.47
50.91	32.65
50.94	33.19
50.96	33.34
50.98	33.95
51.01	34.17
51.03	34.73
51.06	34.93
51.08	35.54
51.11	35.81
51.13	36.45
51.15	36.70
51.18	37.32
51.20	37.58
51.23	38.26
51.25	38.48
51.28	39.03
51.30	39.24
51.33	39.80
51.35	39.98
51.37	40.52
51.40	40.70
51.42	41.28
51.45	41.54
51.47	42.07
51.50	42.29
51.52	42.86
51.55	43.14
51.57	43.72
51.59	43.95
51.62	44.37
51.64	44.55
51.67	45.00
51.69	45.23
51.72	45.64
51.74	45.82
51.77	46.16
51.79	46.35
51.81	46.76
51.84	47.00
51.86	47.34
51.89	47.54
51.91	47.76
51.94	47.94
51.96	48.20
51.99	48.36
52.01	48.53
52.03	48.64
52.06	48.70
52.08	48.84
52.11	48.94
52.13	49.08
52.16	49.15
52.18	49.27
52.20	49.22
52.23	49.33
52.25	49.24
52.28	49.37
52.30	49.34
52.33	49.43
52.35	49.24
52.38	49.33
52.40	49.17
52.42	49.25
52.45	49.06
52.47	49.05
52.50	48.72
52.52	48.72
52.55	48.41
52.57	48.44
52.60	48.12
52.62	48.02
52.64	47.67
52.67	47.71
52.69	47.39
52.72	47.33
52.74	46.93
52.77	46.89
52.79	46.44
52.82	46.36
52.84	45.83
52.86	45.71
52.89	45.25
52.91	45.14
52.94	44.57
52.96	44.46
52.99	43.93
53.01	43.82
53.04	43.31
53.06	43.16
53.08	42.63
53.11	42.53
53.13	42.07
53.16	41.85
53.18	41.25
53.21	40.97
53.23	40.43
53.26	40.16
53.28	39.63
53.30	39.30
53.33	38.79
53.35	38.56
53.38	38.17
53.40	37.94
53.43	37.54
53.45	37.22
53.47	36.79
53.50	36.49
53.52	36.10
53.55	35.75
53.57	35.35
53.60	34.96
53.62	34.54
53.65	34.20
53.67	33.88
53.69	33.60
53.72	33.32
53.74	32.98
53.77	32.74
53.79	32.47
53.82	32.30
53.84	32.01
53.87	31.77
53.89	31.37
53.91	31.15
53.94	30.77
53.96	30.67
53.99	30.35
54.01	30.28
54.04	29.96
54.06	29.92
54.09	29.70
54.11	29.77
54.13	29.49
54.16	29.51
54.18	29.19
54.21	29.23
54.23	29.01
54.26	29.04
54.28	28.76
54.31	28.86
54.33	28.59
54.35	28.73
54.38	28.51
54.40	28.67
54.43	28.48
54.45	28.65
54.48	28.46
54.50	28.72
54.52	28.54
54.55	28.81
54.57	28.67
54.60	28.91
54.62	28.80
54.65	29.08
54.67	28.97
54.70	29.27
54.72	29.17
54.74	29.42
54.77	29.44
54.79	29.79
54.82	29.79
54.84	30.06
54.87	30.07
54.89	30.39
54.92	30.54
54.94	30.90
54.96	31.04
54.99	31.36
55.01	31.53
55.04	31.92
55.06	32.19
55.09	32.51
55.11	32.68
55.14	32.94
55.16	33.19
55.18	33.52
55.21	33.80
55.23	34.12
55.26	34.43
55.28	34.75
55.31	35.11
55.33	35.42
55.36	35.85
55.38	36.23
55.40	36.70
55.43	36.97
55.45	37.37
55.48	37.65
55.50	38.19
55.53	38.51
55.55	38.98
55.57	39.16
55.60	39.74
55.62	40.06
55.65	40.76
55.67	41.10
55.70	41.71
55.72	42.03
55.75	42.71
55.77	43.05
55.79	43.75
55.82	43.97
55.84	44.61
55.87	44.85
55.89	45.54
55.92	45.86
55.94	46.55
55.97	46.86
55.99	47.61
56.01	47.96
56.04	48.60
56.06	48.90
56.09	49.34
56.11	49.54
56.14	49.86
56.16	49.88
56.19	50.00
56.21	50.00
56.23	50.00
56.26	50.00
56.28	50.00
56.31	50.00
56.33	50.00
56.36	50.00
56.38	50.00
56.41	50.00
56.43	50.00
56.45	50.00
56.48	50.00
56.50	50.00
56.53	50.00
56.55	50.00
56.58	50.00
56.60	50.00
56.62	50.00
56.65	50.00
56.67	50.00
56.70	50.00
56.72	50.00
56.75	50.00
56.77	50.00
56.80	50.00
56.82	50.00
56.84	50.00
56.87	50.00
56.89	50.00
56.92	50.00
56.94	50.00
56.97	50.00
56.99	50.00
57.02	50.00
57.04	50.00
57.06	50.00
57.09	50.00
57.11	50.00
57.14	50.00
57.16	50.00
57.19	50.00
57.21	50.00
57.24	50.00
57.26	50.00
57.28	50.00
57.31	50.00
57.33	50.00
57.36	50.00
57.38	50.00
57.41	50.00
57.43	50.00
57.46	50.00
57.48	50.00
57.50	50.00
57.53	50.00
57.55	50.00
57.58	50.00
57.60	50.00
57.63	50.00
57.65	50.00
57.68	50.00
57.70	50.00
57.72	50.00
57.75	50.00
57.77	50.00
57.80	50.00
57.82	50.00
57.85	50.00
57.87	50.00
57.89	50.00
57.92	50.00
57.94	50.00
57.97	50.00
57.99	50.00
58.02	50.00
58.04	50.00
58.07	50.00
58.09	50.00
58.11	50.00
58.14	50.00
58.16	50.00
58.19	50.00
58.21	50.00
58.24	50.00
58.26	50.00
58.29	50.00
58.31	50.00
58.33	50.00
58.36	50.00
58.38	50.00
58.41	50.00
58.43	50.00
58.46	50.00
58.48	50.00
58.51	50.00
58.53	50.00
58.55	50.00
58.58	50.00
58.60	50.00
58.63	50.00
58.65	50.00
58.68	50.00
58.70	50.00
58.73	50.00
58.75	50.00
58.77	50.00
58.80	50.00
58.82	50.00
58.85	49.98
58.87	49.98
58.90	49.92
58.92	49.92
58.94	49.73
58.97	49.68
58.99	49.47
59.02	49.40
59.04	49.10
59.07	49.01
59.09	48.69
59.12	48.66
59.14	48.28
59.16	48.24
59.19	47.89
59.21	47.89
59.24	47.56
59.26	47.57
59.29	47.28
59.31	47.37
59.34	47.08
59.36	47.19
59.38	46.90
59.41	47.01
59.43	46.77
59.46	46.87
59.48	46.65
59.51	46.77
59.53	46.55
59.56	46.80
59.58	46.65
59.60	46.79
59.63	46.67
59.65	46.79
59.68	46.78
59.70	47.02
59.73	46.93
59.75	47.14
59.78	47.14
59.80	47.38
59.82	47.50
59.85	47.75
59.87	47.86
59.90	48.18
59.92	48.29
59.95	48.50
59.97	48.59
59.99	48.69
