U1	I
42.71	22.78
42.73	22.47
42.75	22.41
42.78	22.20
42.80	22.13
42.83	21.84
42.85	21.72
42.88	21.45
42.90	21.35
42.93	21.16
42.95	21.02
42.97	20.78
43.00	20.57
43.02	20.33
43.05	20.15
43.07	19.94
43.10	19.72
43.12	19.46
43.15	19.15
43.17	18.93
43.19	18.65
43.22	18.49
43.24	18.27
43.27	18.09
43.29	17.78
43.32	17.65
43.34	17.35
43.36	17.26
43.39	16.94
43.41	16.77
43.44	16.41
43.46	16.28
43.49	15.92
43.51	15.85
43.54	15.48
43.56	15.41
43.58	15.07
43.61	15.00
43.63	14.68
43.66	14.68
43.68	14.35
43.71	14.32
43.73	13.95
43.76	13.92
43.78	13.59
43.80	13.61
43.83	13.22
43.85	13.21
43.88	12.87
43.90	12.85
43.93	12.49
43.95	12.56
43.98	12.27
44.00	12.35
44.02	12.06
44.05	12.17
44.07	11.91
44.10	12.01
44.12	11.71
44.15	11.75
44.17	11.49
44.20	11.59
44.22	11.35
44.24	11.41
44.27	11.16
44.29	11.24
44.32	11.11
44.34	11.25
44.37	11.12
44.39	11.17
44.41	11.04
44.44	11.15
44.46	11.10
44.49	11.18
44.51	11.10
44.54	11.14
44.56	11.09
44.59	11.21
44.61	11.24
44.63	11.31
44.66	11.30
44.68	11.33
44.71	11.40
44.73	11.49
44.76	11.59
44.78	11.68
44.81	11.79
44.83	11.82
44.85	11.94
44.88	11.97
44.90	12.16
44.93	12.21
44.95	12.36
44.98	12.33
45.00	12.51
45.03	12.54
45.05	12.80
45.07	12.85
45.10	13.15
45.12	13.18
45.15	13.50
45.17	13.55
45.20	13.95
45.22	14.01
45.25	14.36
45.27	14.32
45.29	14.68
45.32	14.69
45.34	15.07
45.37	15.00
45.39	15.34
45.42	15.33
45.44	15.78
45.47	15.82
45.49	16.26
45.51	16.29
45.54	16.73
45.56	16.78
45.59	17.24
45.61	17.25
45.64	17.67
45.66	17.70
45.68	18.13
45.71	18.23
45.73	18.66
45.76	18.70
45.78	19.10
45.81	19.20
45.83	19.63
45.86	19.80
45.88	20.25
45.90	20.42
45.93	20.84
45.95	21.01
45.98	21.41
46.00	21.58
46.03	21.97
46.05	22.15
46.08	22.47
46.10	22.64
46.12	22.99
46.15	23.24
46.17	23.69
46.20	23.95
46.22	24.28
46.25	24.56
46.27	24.92
46.30	25.24
46.32	25.59
46.34	25.86
46.37	26.11
46.39	26.37
46.42	26.64
46.44	27.01
46.47	27.29
46.49	27.60
46.52	27.79
46.54	28.11
46.56	28.35
46.59	28.78
46.61	28.96
46.64	29.31
46.66	29.43
46.69	29.78
46.71	29.89
46.73	30.26
46.76	30.33
46.78	30.66
46.81	30.66
46.83	30.99
46.86	31.05
46.88	31.47
46.91	31.54
46.93	31.86
46.95	31.80
46.98	32.19
47.00	32.17
47.03	32.46
47.05	32.39
47.08	32.63
47.10	32.56
47.13	32.84
47.15	32.70
47.17	32.96
47.20	32.84
47.22	33.09
47.25	32.98
47.27	33.16
47.30	33.00
47.32	33.23
47.35	33.03
47.37	33.24
47.39	33.05
47.42	33.19
47.44	33.00
47.47	33.14
47.49	32.88
47.52	32.98
47.54	32.77
47.57	32.82
47.59	32.53
47.61	32.52
47.64	32.22
47.66	32.18
47.69	31.92
47.71	31.89
47.74	31.61
47.76	31.55
47.78	31.26
47.81	31.15
47.83	30.93
47.86	30.82
47.88	30.49
47.91	30.28
47.93	29.93
47.96	29.72
47.98	29.43
48.00	29.15
48.03	28.81
48.05	28.49
48.08	28.14
48.10	27.91
48.13	27.67
48.15	27.42
48.18	27.20
48.20	26.82
48.22	26.56
48.25	26.25
48.27	25.99
48.30	25.62
48.32	25.34
48.35	24.90
48.37	24.63
48.40	24.24
48.42	24.03
48.44	23.68
48.47	23.52
48.49	23.10
48.52	22.99
48.54	22.65
48.57	22.56
48.59	22.17
48.62	22.00
48.64	21.56
48.66	21.44
48.69	20.97
48.71	20.88
48.74	20.43
48.76	20.34
48.79	19.94
48.81	19.88
48.84	19.53
48.86	19.49
48.88	19.10
48.91	19.11
48.93	18.78
48.96	18.79
48.98	18.42
49.01	18.38
49.03	18.07
49.05	18.09
49.08	17.77
49.10	17.80
49.13	17.47
49.15	17.56
49.18	17.30
49.20	17.38
49.23	17.18
49.25	17.29
49.27	17.01
49.30	17.13
49.32	16.83
49.35	16.98
49.37	16.76
49.40	16.87
49.42	16.63
49.45	16.80
49.47	16.64
49.49	16.83
49.52	16.66
49.54	16.80
49.57	16.69
49.59	16.90
49.62	16.84
49.64	16.99
49.67	16.87
49.69	17.02
49.71	17.00
49.74	17.18
49.76	17.18
49.79	17.30
49.81	17.33
49.84	17.53
49.86	17.63
49.89	17.87
49.91	17.97
49.93	18.11
49.96	18.23
49.98	18.41
50.01	18.62
50.03	18.82
50.06	18.97
50.08	19.10
50.10	19.29
50.13	19.48
50.15	19.77
50.18	19.94
50.20	20.18
50.23	20.29
50.25	20.57
50.28	20.72
50.30	21.04
50.32	21.18
50.35	21.55
50.37	21.66
50.40	22.05
50.42	22.20
50.45	22.71
50.47	22.90
50.50	23.39
50.52	23.51
50.54	23.99
50.57	24.14
50.59	24.65
50.62	24.72
50.64	25.18
50.67	25.26
50.69	25.78
50.72	25.97
50.74	26.53
50.76	26.67
50.79	27.20
50.81	27.39
50.84	27.98
50.86	28.16
50.89	28.65
50.91	28.79
50.94	29.32
50.96	29.54
50.98	30.03
51.01	30.19
51.03	30.71
51.06	30.93
51.08	31.49
51.11	31.78
51.13	32.32
51.15	32.62
51.18	33.12
51.20	33.34
51.23	33.91
51.25	34.16
51.28	34.66
51.30	34.93
51.33	35.37
51.35	35.63
51.37	36.12
51.40	36.39
51.42	36.92
51.45	37.22
51.47	37.66
51.50	37.97
51.52	38.39
51.55	38.75
51.57	39.19
51.59	39.41
51.62	39.72
51.64	39.98
51.67	40.26
51.69	40.65
51.72	40.96
51.74	41.24
51.77	41.54
51.79	41.82
51.81	42.09
51.84	42.48
51.86	42.66
51.89	42.94
51.91	43.09
51.94	43.34
51.96	43.51
51.99	43.83
52.01	43.93
52.03	44.24
52.06	44.28
52.08	44.52
52.11	44.52
52.13	44.78
52.16	44.79
52.18	44.98
52.20	44.85
52.23	45.07
52.25	45.00
52.28	45.27
52.30	45.18
52.33	45.36
52.35	45.25
52.38	45.47
52.40	45.30
52.42	45.43
52.45	45.20
52.47	45.29
52.50	45.02
52.52	45.11
52.55	44.79
52.57	44.90
52.60	44.65
52.62	44.74
52.64	44.43
52.67	44.47
52.69	44.15
52.72	44.17
52.74	43.77
52.77	43.77
52.79	43.41
52.82	43.40
52.84	42.99
52.86	42.90
52.89	42.45
52.91	42.31
52.94	41.88
52.96	41.78
52.99	41.39
53.01	41.24
53.04	40.83
53.06	40.71
53.08	40.36
53.11	40.19
53.13	39.76
53.16	39.46
53.18	39.03
53.21	38.75
53.23	38.39
53.26	38.08
53.28	37.68
53.30	37.30
53.33	36.94
53.35	36.63
53.38	36.31
53.40	35.98
53.43	35.64
53.45	35.24
53.47	34.95
53.50	34.54
53.52	34.24
53.55	33.89
53.57	33.58
53.60	33.14
53.62	32.85
53.65	32.40
53.67	32.17
53.69	31.83
53.72	31.61
53.74	31.16
53.77	30.98
53.79	30.61
53.82	30.54
53.84	30.16
53.87	29.98
53.89	29.55
53.91	29.42
53.94	29.03
53.96	28.94
53.99	28.50
54.01	28.43
54.04	28.07
54.06	28.07
54.09	27.73
54.11	27.76
54.13	27.46
54.16	27.56
54.18	27.24
54.21	27.29
54.23	26.90
54.26	26.98
54.28	26.71
54.31	26.78
54.33	26.44
54.35	26.56
54.38	26.28
54.40	26.43
54.43	26.21
54.45	26.29
54.48	26.08
54.50	26.27
54.52	26.14
54.55	26.28
54.57	26.11
54.60	26.25
54.62	26.18
54.65	26.38
54.67	26.30
54.70	26.41
54.72	26.36
54.74	26.54
54.77	26.58
54.79	26.79
54.82	26.80
54.84	26.96
54.87	27.03
54.89	27.27
54.92	27.43
54.94	27.66
54.96	27.78
54.99	27.98
55.01	28.16
55.04	28.40
55.06	28.64
55.09	28.86
55.11	29.08
55.14	29.24
55.16	29.49
55.18	29.67
55.21	30.02
55.23	30.24
55.26	30.62
55.28	30.80
55.31	31.17
55.33	31.40
55.36	31.93
55.38	32.15
55.40	32.64
55.43	32.74
55.45	33.18
55.48	33.39
55.50	33.96
55.53	34.10
55.55	34.58
55.57	34.69
55.60	35.33
55.62	35.63
55.65	36.25
55.67	36.49
55.70	37.11
55.72	37.41
55.75	38.10
55.77	38.29
55.79	38.86
55.82	39.05
55.84	39.58
55.87	39.83
55.89	40.41
55.92	40.64
55.94	41.26
55.97	41.54
55.99	42.21
56.01	42.56
56.04	43.23
56.06	43.57
56.09	44.24
56.11	44.58
56.14	45.16
56.16	45.49
56.19	46.09
56.21	46.42
56.23	46.95
56.26	47.25
56.28	47.81
56.31	48.26
56.33	48.78
56.36	49.09
56.38	49.43
56.41	49.64
56.43	49.86
56.45	49.94
56.48	50.00
56.50	50.00
56.53	50.00
56.55	50.00
56.58	50.00
56.60	50.00
56.62	50.00
56.65	50.00
56.67	50.00
56.70	50.00
56.72	50.00
56.75	50.00
56.77	50.00
56.80	50.00
56.82	50.00
56.84	50.00
56.87	50.00
56.89	50.00
56.92	50.00
56.94	50.00
56.97	50.00
56.99	50.00
57.02	50.00
57.04	50.00
57.06	50.00
57.09	50.00
57.11	50.00
57.14	50.00
57.16	50.00
57.19	50.00
57.21	50.00
57.24	50.00
57.26	50.00
57.28	50.00
57.31	50.00
57.33	50.00
57.36	50.00
57.38	50.00
57.41	50.00
57.43	50.00
57.46	50.00
57.48	50.00
57.50	50.00
57.53	50.00
57.55	50.00
57.58	50.00
57.60	50.00
57.63	50.00
57.65	50.00
57.68	50.00
57.70	50.00
57.72	50.00
57.75	50.00
57.77	50.00
57.80	50.00
57.82	50.00
57.85	50.00
57.87	50.00
57.89	50.00
57.92	50.00
57.94	50.00
57.97	50.00
57.99	50.00
58.02	50.00
58.04	50.00
58.07	50.00
58.09	50.00
58.11	50.00
58.14	50.00
58.16	50.00
58.19	50.00
58.21	50.00
58.24	50.00
58.26	50.00
58.29	50.00
58.31	50.00
58.33	50.00
58.36	50.00
58.38	50.00
58.41	50.00
58.43	50.00
58.46	50.00
58.48	50.00
58.51	50.00
58.53	50.00
58.55	50.00
58.58	50.00
58.60	50.00
58.63	50.00
58.65	49.97
58.68	49.97
58.70	49.82
58.73	49.76
58.75	49.56
58.77	49.45
58.80	49.11
58.82	48.93
58.85	48.49
58.87	48.35
58.90	47.89
58.92	47.76
58.94	47.28
58.97	47.15
58.99	46.70
59.02	46.65
59.04	46.17
59.07	46.14
59.09	45.66
59.12	45.60
59.14	45.20
59.16	45.17
59.19	44.74
59.21	44.75
59.24	44.33
59.26	44.37
59.29	44.04
59.31	44.13
59.34	43.82
59.36	43.87
59.38	43.54
59.41	43.64
59.43	43.33
59.46	43.40
59.48	43.09
59.51	43.12
59.53	42.95
59.56	43.16
59.58	42.99
59.60	43.12
59.63	42.94
59.65	43.08
59.68	43.05
59.70	43.21
59.73	43.13
59.75	43.26
59.78	43.23
59.80	43.44
59.82	43.52
59.85	43.70
59.87	43.72
59.90	43.82
59.92	43.92
59.95	44.08
59.97	44.15
59.99	44.21
