U1	I
42.71	19.93
42.73	19.97
42.75	19.70
42.78	19.61
42.80	19.23
42.83	19.21
42.85	18.90
42.88	18.90
42.90	18.58
42.93	18.46
42.95	18.17
42.97	18.09
43.00	17.83
43.02	17.75
43.05	17.43
43.07	17.21
43.10	16.93
43.12	16.75
43.15	16.51
43.17	16.31
43.19	16.06
43.22	15.85
43.24	15.65
43.27	15.45
43.29	15.29
43.32	15.09
43.34	14.92
43.36	14.64
43.39	14.44
43.41	14.19
43.44	14.06
43.46	13.84
43.49	13.74
43.51	13.41
43.54	13.26
43.56	13.02
43.58	12.99
43.61	12.75
43.63	12.70
43.66	12.38
43.68	12.36
43.71	12.17
43.73	12.16
43.76	11.86
43.78	11.82
43.80	11.48
43.83	11.48
43.85	11.23
43.88	11.24
43.90	10.93
43.93	10.99
43.95	10.74
43.98	10.84
44.00	10.61
44.02	10.69
44.05	10.46
44.07	10.62
44.10	10.36
44.12	10.47
44.15	10.22
44.17	10.36
44.20	10.13
44.22	10.25
44.24	10.01
44.27	10.19
44.29	10.00
44.32	10.16
44.34	9.95
44.37	10.12
44.39	9.96
44.41	10.15
44.44	10.00
44.46	10.11
44.49	9.98
44.51	10.14
44.54	10.09
44.56	10.28
44.59	10.19
44.61	10.33
44.63	10.26
44.66	10.40
44.68	10.44
44.71	10.59
44.73	10.60
44.76	10.72
44.78	10.72
44.81	10.90
44.83	11.02
44.85	11.15
44.88	11.25
44.90	11.35
44.93	11.47
44.95	11.63
44.98	11.80
45.00	11.91
45.03	12.10
45.05	12.16
45.07	12.33
45.10	12.41
45.12	12.70
45.15	12.85
45.17	13.12
45.20	13.13
45.22	13.39
45.25	13.45
45.27	13.82
45.29	13.89
45.32	14.16
45.34	14.12
45.37	14.45
45.39	14.53
45.42	14.96
45.44	14.99
45.47	15.34
45.49	15.38
45.51	15.83
45.54	15.91
45.56	16.34
45.59	16.39
45.61	16.80
45.64	16.86
45.66	17.28
45.68	17.35
45.71	17.77
45.73	17.79
45.76	18.20
45.78	18.27
45.81	18.74
45.83	18.81
45.86	19.26
45.88	19.37
45.90	19.82
45.93	19.94
45.95	20.42
45.98	20.54
46.00	20.98
46.03	21.06
46.05	21.45
46.08	21.62
46.10	22.03
46.12	22.17
46.15	22.52
46.17	22.71
46.20	23.11
46.22	23.35
46.25	23.77
46.27	23.98
46.30	24.31
46.32	24.51
46.34	24.84
46.37	25.07
46.39	25.40
46.42	25.62
46.44	25.87
46.47	26.08
46.49	26.35
46.52	26.61
46.54	26.92
46.56	27.12
46.59	27.30
46.61	27.55
46.64	27.74
46.66	28.05
46.69	28.23
46.71	28.45
46.73	28.57
46.76	28.76
46.78	28.83
46.81	29.10
46.83	29.15
46.86	29.37
46.88	29.39
46.91	29.62
46.93	29.64
46.95	29.92
46.98	29.90
47.00	30.10
47.03	29.95
47.05	30.14
47.08	30.07
47.10	30.26
47.13	30.13
47.15	30.29
47.17	30.08
47.20	30.32
47.22	30.15
47.25	30.28
47.27	30.07
47.30	30.20
47.32	29.92
47.35	30.05
47.37	29.77
47.39	29.84
47.42	29.57
47.44	29.68
47.47	29.36
47.49	29.46
47.52	29.15
47.54	29.20
47.57	28.88
47.59	28.88
47.61	28.53
47.64	28.53
47.66	28.17
47.69	28.13
47.71	27.69
47.74	27.59
47.76	27.24
47.78	27.21
47.81	26.89
47.83	26.74
47.86	26.35
47.88	26.27
47.91	25.93
47.93	25.79
47.96	25.39
47.98	25.14
48.00	24.76
48.03	24.55
48.05	24.21
48.08	24.02
48.10	23.68
48.13	23.39
48.15	23.05
48.18	22.83
48.20	22.58
48.22	22.31
48.25	21.99
48.27	21.63
48.30	21.32
48.32	21.02
48.35	20.79
48.37	20.47
48.40	20.25
48.42	19.90
48.44	19.72
48.47	19.44
48.49	19.31
48.52	18.99
48.54	18.85
48.57	18.47
48.59	18.33
48.62	18.03
48.64	17.94
48.66	17.61
48.69	17.51
48.71	17.15
48.74	17.11
48.76	16.79
48.79	16.75
48.81	16.40
48.84	16.34
48.86	16.09
48.88	16.14
48.91	15.82
48.93	15.83
48.96	15.54
48.98	15.58
49.01	15.39
49.03	15.38
49.05	15.09
49.08	15.17
49.10	14.94
49.13	15.04
49.15	14.79
49.18	14.86
49.20	14.66
49.23	14.81
49.25	14.64
49.27	14.83
49.30	14.64
49.32	14.84
49.35	14.66
49.37	14.83
49.40	14.62
49.42	14.82
49.45	14.64
49.47	14.88
49.49	14.76
49.52	14.96
49.54	14.84
49.57	15.07
49.59	14.96
49.62	15.20
49.64	15.07
49.67	15.37
49.69	15.35
49.71	15.54
49.74	15.54
49.76	15.80
49.79	15.85
49.81	16.14
49.84	16.14
49.86	16.37
49.89	16.40
49.91	16.62
49.93	16.75
49.96	16.99
49.98	17.09
50.01	17.30
50.03	17.44
50.06	17.75
50.08	17.97
50.10	18.21
50.13	18.44
50.15	18.66
50.18	18.87
50.20	19.08
50.23	19.34
50.25	19.57
50.28	19.84
50.30	19.97
50.32	20.24
50.35	20.45
50.37	20.81
50.40	21.04
50.42	21.42
50.45	21.56
50.47	21.97
50.50	22.14
50.52	22.65
50.54	22.83
50.57	23.22
50.59	23.32
50.62	23.74
50.64	23.89
50.67	24.42
50.69	24.54
50.72	25.02
50.74	25.22
50.76	25.76
50.79	26.01
50.81	26.57
50.84	26.71
50.86	27.27
50.89	27.41
50.91	27.97
50.94	28.15
50.96	28.62
50.98	28.73
51.01	29.25
51.03	29.38
51.06	29.93
51.08	30.09
51.11	30.62
51.13	30.83
51.15	31.41
51.18	31.65
51.20	32.22
51.23	32.47
51.25	32.93
51.28	33.07
51.30	33.55
51.33	33.76
51.35	34.23
51.37	34.43
51.40	34.82
51.42	35.01
51.45	35.50
51.47	35.81
51.50	36.24
51.52	36.48
51.55	36.84
51.57	37.06
51.59	37.44
51.62	37.64
51.64	37.93
51.67	38.12
51.69	38.37
51.72	38.55
51.74	38.78
51.77	39.03
51.79	39.31
51.81	39.48
51.84	39.63
51.86	39.80
51.89	39.93
51.91	40.15
51.94	40.25
51.96	40.36
51.99	40.36
52.01	40.47
52.03	40.49
52.06	40.69
52.08	40.68
52.11	40.82
52.13	40.73
52.16	40.85
52.18	40.74
52.20	40.88
52.23	40.70
52.25	40.77
52.28	40.55
52.30	40.62
52.33	40.40
52.35	40.49
52.38	40.23
52.40	40.24
52.42	39.92
52.45	39.94
52.47	39.63
52.50	39.66
52.52	39.30
52.55	39.24
52.57	38.85
52.60	38.78
52.62	38.36
52.64	38.32
52.67	37.94
52.69	37.89
52.72	37.44
52.74	37.39
52.77	36.97
52.79	36.92
52.82	36.48
52.84	36.35
52.86	35.89
52.89	35.76
52.91	35.27
52.94	35.12
52.96	34.56
52.99	34.37
53.01	33.89
53.04	33.74
53.06	33.30
53.08	33.07
53.11	32.60
53.13	32.42
53.16	31.98
53.18	31.78
53.21	31.32
53.23	31.02
53.26	30.57
53.28	30.28
53.30	29.83
53.33	29.58
53.35	29.18
53.38	28.86
53.40	28.49
53.43	28.26
53.45	27.99
53.47	27.77
53.50	27.43
53.52	27.06
53.55	26.75
53.57	26.42
53.60	26.20
53.62	25.87
53.65	25.60
53.67	25.22
53.69	25.04
53.72	24.73
53.74	24.65
53.77	24.33
53.79	24.23
53.82	23.90
53.84	23.80
53.87	23.49
53.89	23.49
53.91	23.17
53.94	23.13
53.96	22.79
53.99	22.83
54.01	22.61
54.04	22.69
54.06	22.41
54.09	22.44
54.11	22.14
54.13	22.27
54.16	22.03
54.18	22.12
54.21	21.82
54.23	21.95
54.26	21.73
54.28	21.90
54.31	21.65
54.33	21.84
54.35	21.69
54.38	21.90
54.40	21.72
54.43	21.96
54.45	21.81
54.48	22.03
54.50	21.85
54.52	22.04
54.55	21.97
54.57	22.26
54.60	22.23
54.62	22.46
54.65	22.44
54.67	22.70
54.70	22.74
54.72	23.03
54.74	23.02
54.77	23.22
54.79	23.29
54.82	23.52
54.84	23.64
54.87	23.90
54.89	24.02
54.92	24.26
54.94	24.44
54.96	24.75
54.99	25.06
55.01	25.40
55.04	25.65
55.06	25.92
55.09	26.15
55.11	26.39
55.14	26.66
55.16	26.88
55.18	27.14
55.21	27.34
55.23	27.63
55.26	27.94
55.28	28.39
55.31	28.68
55.33	29.14
55.36	29.36
55.38	29.80
55.40	30.07
55.43	30.53
55.45	30.77
55.48	31.24
55.50	31.37
55.53	31.90
55.55	32.13
55.57	32.69
55.60	32.95
55.62	33.55
55.65	33.79
55.67	34.43
55.70	34.68
55.72	35.31
55.75	35.54
55.77	36.09
55.79	36.24
55.82	36.81
55.84	36.99
55.87	37.61
55.89	37.79
55.92	38.40
55.94	38.70
55.97	39.32
55.99	39.65
56.01	40.29
56.04	40.55
56.06	41.24
56.09	41.51
56.11	42.13
56.14	42.44
56.16	42.94
56.19	43.22
56.21	43.77
56.23	44.09
56.26	44.64
56.28	44.95
56.31	45.47
56.33	45.79
56.36	46.32
56.38	46.68
56.41	47.19
56.43	47.53
56.45	47.99
56.48	48.28
56.50	48.71
56.53	49.04
56.55	49.34
56.58	49.50
56.60	49.69
56.62	49.79
56.65	49.94
56.67	50.00
56.70	50.00
56.72	50.00
56.75	50.00
56.77	50.00
56.80	50.00
56.82	50.00
56.84	50.00
56.87	50.00
56.89	50.00
56.92	50.00
56.94	50.00
56.97	50.00
56.99	50.00
57.02	50.00
57.04	50.00
57.06	50.00
57.09	50.00
57.11	50.00
57.14	50.00
57.16	50.00
57.19	50.00
57.21	50.00
57.24	50.00
57.26	50.00
57.28	50.00
57.31	50.00
57.33	50.00
57.36	50.00
57.38	50.00
57.41	50.00
57.43	50.00
57.46	50.00
57.48	50.00
57.50	50.00
57.53	50.00
57.55	50.00
57.58	50.00
57.60	50.00
57.63	50.00
57.65	50.00
57.68	50.00
57.70	50.00
57.72	50.00
57.75	50.00
57.77	49.97
57.80	49.97
57.82	49.86
57.85	49.84
57.87	49.62
57.89	49.52
57.92	49.27
57.94	49.11
57.97	48.77
57.99	48.55
58.02	48.04
58.04	47.78
58.07	47.33
58.09	47.04
58.11	46.55
58.14	46.14
58.16	45.59
58.19	45.27
58.21	44.87
58.24	44.54
58.26	44.11
58.29	43.72
58.31	43.33
58.33	43.02
58.36	42.67
58.38	42.34
58.41	41.96
58.43	41.52
58.46	41.17
58.48	40.76
58.51	40.47
58.53	40.06
58.55	39.72
58.58	39.27
58.60	38.98
58.63	38.59
58.65	38.43
58.68	38.04
58.70	37.87
58.73	37.44
58.75	37.22
58.77	36.89
58.80	36.82
58.82	36.40
58.85	36.27
58.87	35.82
58.90	35.70
58.92	35.41
58.94	35.33
58.97	34.92
58.99	34.89
59.02	34.51
59.04	34.58
59.07	34.32
59.09	34.33
59.12	34.06
59.14	34.11
59.16	33.78
59.19	33.90
59.21	33.58
59.24	33.70
59.26	33.44
59.29	33.51
59.31	33.28
59.34	33.46
59.36	33.24
59.38	33.41
59.41	33.23
59.43	33.39
59.46	33.27
59.48	33.52
59.51	33.43
59.53	33.63
59.56	33.52
59.58	33.70
59.60	33.69
59.63	33.91
59.65	33.91
59.68	34.06
59.70	34.09
59.73	34.36
59.75	34.46
59.78	34.75
59.80	34.91
59.82	35.10
59.85	35.29
59.87	35.57
59.90	35.85
59.92	36.16
59.95	36.34
59.97	36.53
59.99	36.73
